Type	SeqNo	RetxCount
MDBF3	2343	1
MDBF3	2345	1
MDBF3	2347	1
MDBF3	2349	1
MDBF3	2351	1
MDBF3	2353	1
MDBF3	2355	1
MDBF3	2357	1
MDBF3	2359	1
MDBF3	2361	1
MDBF3	2363	1
MDBF3	2365	1
MDBF3	2266	2
MDBF3	2268	2
MDBF3	2270	2
MDBF3	2272	2
MDBF3	2274	2
MDBF3	2276	2
MDBF3	2278	2
MDBF3	2280	2
MDBF3	2282	2
MDBF3	2284	2
MDBF3	2286	2
MDBF3	2288	2
MDBF3	2290	2
MDBF3	2292	2
MDBF3	2294	2
MDBF3	2296	2
MDBF3	2298	2
MDBF3	2300	2
MDBF3	2302	2
MDBF3	2304	2
MDBF3	2306	2
MDBF3	2308	2
MDBF3	2310	2
MDBF3	2312	2
MDBF3	2314	2
MDBF3	2316	2
MDBF3	2318	2
MDBF3	2320	2
MDBF3	2322	2
MDBF3	2324	2
MDBF3	2326	2
MDBF3	2328	2
MDBF3	2330	2
MDBF3	2332	2
MDBF3	2334	2
MDBF3	2336	2
MDBF3	2338	2
MDBF3	2340	2
MDBF3	2342	2
MDBF3	2344	2
MDBF3	2346	2
MDBF3	2348	2
MDBF3	2350	2
MDBF3	2352	2
MDBF3	2354	2
MDBF3	2356	2
MDBF3	2358	2
MDBF3	2360	2
MDBF3	2362	2
MDBF3	2364	2
MDBF3	2366	2
MDBF3	2367	1
MDBF3	2368	1
MDBF3	2369	1
MDBF3	2370	1
MDBF3	2371	1
MDBF3	2372	1
MDBF3	2373	1
MDBF3	2374	1
MDBF3	2375	1
MDBF3	2376	1
MDBF3	2377	1
MDBF3	2378	1
MDBF3	2379	1
MDBF3	2380	1
MDBF3	2381	1
MDBF3	2382	1
MDBF3	2383	1
MDBF3	2384	1
MDBF3	2385	1
MDBF3	2386	1
MDBF3	2387	1
MDBF3	2388	1
MDBF3	2389	1
MDBF3	2390	1
MDBF3	2391	1
MDBF3	2392	1
MDBF3	2393	1
MDBF3	2394	1
MDBF3	2395	1
MDBF3	2396	1
MDBF3	2397	1
MDBF3	2399	1
MDBF3	2401	1
MDBF3	2403	1
MDBF3	2405	1
MDBF3	2407	1
MDBF3	2409	1
MDBF3	2411	1
MDBF3	2413	1
MDBF3	2415	1
MDBF3	2417	1
MDBF3	2419	1
MDBF3	2421	1
MDBF3	2423	1
MDBF3	2425	1
MDBF3	2427	1
MDBF3	2429	1
MDBF3	2431	1
MDBF3	2433	1
MDBF3	2435	1
MDBF3	2437	1
MDBF3	2439	1
MDBF3	2441	1
MDBF3	2443	1
MDBF3	2445	1
MDBF3	2447	1
MDBF3	2449	1
MDBF3	2451	1
MDBF3	2453	1
MDBF3	2455	1
MDBF3	2457	1
MDBF3	2459	1
MDBF3	2461	1
MDBF3	2463	1
MDBF3	2465	1
MDBF3	2467	1
MDBF3	2469	1
MDBF3	2471	1
MDBF3	2473	1
MDBF3	2475	1
MDBF3	2477	1
MDBF3	2479	1
MDBF3	2481	1
MDBF3	2483	1
MDBF3	2485	1
MDBF3	2487	1
MDBF3	2489	1
MDBF3	2491	1
MDBF3	2493	1
MDBF3	2495	1
MDBF3	2497	1
MDBF3	2499	1
MDBF3	2501	1
MDBF3	2503	1
MDBF3	2505	1
MDBF3	2507	1
MDBF3	2509	1
MDBF3	2398	2
MDBF3	2400	2
MDBF3	2402	2
MDBF3	2404	2
MDBF3	2406	2
MDBF3	2408	2
MDBF3	2410	2
MDBF3	2418	2
MDBF3	2420	2
MDBF3	2422	2
MDBF3	2424	2
MDBF3	2426	2
MDBF3	2412	2
MDBF3	2414	2
MDBF3	2416	2
MDBF3	2428	2
MDBF3	2430	2
MDBF3	2432	2
MDBF3	2434	2
MDBF3	2436	2
MDBF3	2438	2
MDBF3	2440	2
MDBF3	2442	2
MDBF3	2444	2
MDBF3	2446	2
MDBF3	2448	2
MDBF3	2450	2
MDBF3	2452	2
MDBF3	2454	2
MDBF3	2456	2
MDBF3	2458	2
MDBF3	2460	2
MDBF3	2462	2
MDBF3	2464	2
MDBF3	2466	2
MDBF3	2468	2
MDBF3	2470	2
MDBF3	2472	2
MDBF3	2474	2
MDBF3	2476	2
MDBF3	2478	2
MDBF3	2480	2
MDBF3	2482	2
MDBF3	2484	2
MDBF3	2486	2
MDBF3	2488	2
MDBF3	2490	2
MDBF3	2492	2
MDBF3	2494	2
MDBF3	2496	2
MDBF3	2498	2
MDBF3	2500	2
MDBF3	2502	2
MDBF3	2504	2
MDBF3	2506	2
MDBF3	2508	2
MDBF3	2510	2
MDBF3	2511	1
MDBF3	2512	1
MDBF3	2513	1
MDBF3	2514	1
MDBF3	2515	1
MDBF3	2516	1
MDBF3	2517	1
MDBF3	2518	1
MDBF3	2519	1
MDBF3	2520	1
MDBF3	2521	1
MDBF3	2522	1
MDBF3	2523	1
MDBF3	2524	1
MDBF3	2525	1
MDBF3	2526	1
MDBF3	2527	1
MDBF3	2528	1
MDBF3	2529	1
MDBF3	2530	1
MDBF3	2531	1
MDBF3	2532	1
MDBF3	2533	1
MDBF3	2534	1
MDBF3	2535	1
MDBF3	2537	1
MDBF3	2539	1
MDBF3	2541	1
MDBF3	2543	1
MDBF3	2545	1
MDBF3	2547	1
MDBF3	2549	1
MDBF3	2551	1
MDBF3	2553	1
MDBF3	2555	1
MDBF3	2557	1
MDBF3	2559	1
MDBF3	2561	1
MDBF3	2563	1
MDBF3	2565	1
MDBF3	2567	1
MDBF3	2569	1
MDBF3	2571	1
MDBF3	2573	1
MDBF3	2575	1
MDBF3	2577	1
MDBF3	2579	1
MDBF3	2581	1
MDBF3	2583	1
MDBF3	2585	1
MDBF3	2587	1
MDBF3	2589	1
MDBF3	2591	1
MDBF3	2593	1
MDBF3	2595	1
MDBF3	2597	1
MDBF3	2599	1
MDBF3	2601	1
MDBF3	2603	1
MDBF3	2605	1
MDBF3	2607	1
MDBF3	2609	1
MDBF3	2611	1
MDBF3	2613	1
MDBF3	2615	1
MDBF3	2617	1
MDBF3	2619	1
MDBF3	2621	1
MDBF3	2623	1
MDBF3	2625	1
MDBF3	2627	1
MDBF3	2629	1
MDBF3	2631	1
MDBF3	2633	1
MDBF3	2635	1
MDBF3	2637	1
MDBF3	2639	1
MDBF3	2641	1
MDBF3	2643	1
MDBF3	2645	1
MDBF3	2536	2
MDBF3	2538	2
MDBF3	2540	2
MDBF3	2542	2
MDBF3	2544	2
MDBF3	2546	2
MDBF3	2548	2
MDBF3	2554	2
MDBF3	2556	2
MDBF3	2558	2
MDBF3	2560	2
MDBF3	2562	2
MDBF3	2564	2
MDBF3	2550	2
MDBF3	2552	2
MDBF3	2566	2
MDBF3	2568	2
MDBF3	2570	2
MDBF3	2572	2
MDBF3	2574	2
MDBF3	2576	2
MDBF3	2578	2
MDBF3	2580	2
MDBF3	2582	2
MDBF3	2584	2
MDBF3	2586	2
MDBF3	2588	2
MDBF3	2590	2
MDBF3	2592	2
MDBF3	2594	2
MDBF3	2596	2
MDBF3	2598	2
MDBF3	2600	2
MDBF3	2602	2
MDBF3	2604	2
MDBF3	2606	2
MDBF3	2608	2
MDBF3	2610	2
MDBF3	2612	2
MDBF3	2614	2
MDBF3	2616	2
MDBF3	2618	2
MDBF3	2620	2
MDBF3	2622	2
MDBF3	2624	2
MDBF3	2626	2
MDBF3	2628	2
MDBF3	2630	2
MDBF3	2632	2
MDBF3	2634	2
MDBF3	2636	2
MDBF3	2638	2
MDBF3	2640	2
MDBF3	2642	2
MDBF3	2644	2
MDBF3	2646	2
MDBF3	2647	1
MDBF3	2648	1
MDBF3	2649	1
MDBF3	2650	1
MDBF3	2651	1
MDBF3	2652	1
MDBF3	2653	1
MDBF3	2654	1
MDBF3	2655	1
MDBF3	2656	1
MDBF3	2657	1
MDBF3	2658	1
MDBF3	2659	1
MDBF3	2660	1
MDBF3	2661	1
MDBF3	2662	1
MDBF3	2663	1
MDBF3	2664	1
MDBF3	2665	1
MDBF3	2666	1
MDBF3	2667	1
MDBF3	2668	1
MDBF3	2669	1
MDBF3	2670	1
MDBF3	2671	1
MDBF3	2672	1
MDBF3	2674	1
MDBF3	2676	1
MDBF3	2678	1
MDBF3	2680	1
MDBF3	2682	1
MDBF3	2684	1
MDBF3	2686	1
MDBF3	2688	1
MDBF3	2690	1
MDBF3	2692	1
MDBF3	2694	1
MDBF3	2696	1
MDBF3	2698	1
MDBF3	2700	1
MDBF3	2702	1
MDBF3	2704	1
MDBF3	2706	1
MDBF3	2708	1
MDBF3	2710	1
MDBF3	2712	1
MDBF3	2714	1
MDBF3	2716	1
MDBF3	2718	1
MDBF3	2720	1
MDBF3	2722	1
MDBF3	2724	1
MDBF3	2726	1
MDBF3	2728	1
MDBF3	2730	1
MDBF3	2732	1
MDBF3	2734	1
MDBF3	2736	1
MDBF3	2738	1
MDBF3	2740	1
MDBF3	2742	1
MDBF3	2744	1
MDBF3	2746	1
MDBF3	2748	1
MDBF3	2750	1
MDBF3	2752	1
MDBF3	2754	1
MDBF3	2756	1
MDBF3	2758	1
MDBF3	2760	1
MDBF3	2762	1
MDBF3	2764	1
MDBF3	2766	1
MDBF3	2768	1
MDBF3	2770	1
MDBF3	2772	1
MDBF3	2774	1
MDBF3	2776	1
MDBF3	2778	1
MDBF3	2780	1
MDBF3	2782	1
MDBF3	2673	2
MDBF3	2675	2
MDBF3	2677	2
MDBF3	2679	2
MDBF3	2681	2
MDBF3	2683	2
MDBF3	2685	2
MDBF3	2691	2
MDBF3	2693	2
MDBF3	2695	2
MDBF3	2697	2
MDBF3	2699	2
MDBF3	2701	2
MDBF3	2687	2
MDBF3	2689	2
MDBF3	2703	2
MDBF3	2705	2
MDBF3	2707	2
MDBF3	2709	2
MDBF3	2711	2
MDBF3	2713	2
MDBF3	2715	2
MDBF3	2717	2
MDBF3	2719	2
MDBF3	2721	2
MDBF3	2723	2
MDBF3	2725	2
MDBF3	2727	2
MDBF3	2729	2
MDBF3	2731	2
MDBF3	2733	2
MDBF3	2735	2
MDBF3	2737	2
MDBF3	2739	2
MDBF3	2741	2
MDBF3	2743	2
MDBF3	2745	2
MDBF3	2747	2
MDBF3	2749	2
MDBF3	2751	2
MDBF3	2753	2
MDBF3	2755	2
MDBF3	2757	2
MDBF3	2759	2
MDBF3	2761	2
MDBF3	2763	2
MDBF3	2765	2
MDBF3	2767	2
MDBF3	2769	2
MDBF3	2771	2
MDBF3	2773	2
MDBF3	2775	2
MDBF3	2777	2
MDBF3	2779	2
MDBF3	2781	2
MDBF3	2783	2
MDBF3	2784	1
MDBF3	2785	1
MDBF3	2786	1
MDBF3	2787	1
MDBF3	2788	1
MDBF3	2789	1
MDBF3	2790	1
MDBF3	2791	1
MDBF3	2792	1
MDBF3	2793	1
MDBF3	2794	1
MDBF3	2795	1
MDBF3	2796	1
MDBF3	2797	1
MDBF3	2798	1
MDBF3	2799	1
MDBF3	2800	1
MDBF3	2801	1
MDBF3	2802	1
MDBF3	2803	1
MDBF3	2804	1
MDBF3	2805	1
MDBF3	2806	1
MDBF3	2807	1
MDBF3	2808	1
MDBF3	2809	1
MDBF3	2811	1
MDBF3	2813	1
MDBF3	2815	1
MDBF3	2817	1
MDBF3	2819	1
MDBF3	2821	1
MDBF3	2823	1
MDBF3	2825	1
MDBF3	2827	1
MDBF3	2829	1
MDBF3	2831	1
MDBF3	2833	1
MDBF3	2835	1
MDBF3	2837	1
MDBF3	2839	1
MDBF3	2841	1
MDBF3	2843	1
MDBF3	2845	1
MDBF3	2847	1
MDBF3	2849	1
MDBF3	2851	1
MDBF3	2853	1
MDBF3	2855	1
MDBF3	2857	1
MDBF3	2859	1
MDBF3	2861	1
MDBF3	2863	1
MDBF3	2865	1
MDBF3	2867	1
MDBF3	2869	1
MDBF3	2871	1
MDBF3	2873	1
MDBF3	2875	1
MDBF3	2877	1
MDBF3	2879	1
MDBF3	2881	1
MDBF3	2883	1
MDBF3	2885	1
MDBF3	2887	1
MDBF3	2913	1
MDBF3	2914	1
MDBF3	2889	1
MDBF3	2915	1
MDBF3	2916	1
MDBF3	2891	1
MDBF3	2917	1
MDBF3	2918	1
MDBF3	2893	1
MDBF3	2919	1
MDBF3	2920	1
MDBF3	2895	1
MDBF3	2897	1
MDBF3	2899	1
MDBF3	2901	1
MDBF3	2903	1
MDBF3	2905	1
MDBF3	2907	1
MDBF3	2909	1
MDBF3	2911	1
MDBF3	2810	2
MDBF3	2812	2
MDBF3	2814	2
MDBF3	2816	2
MDBF3	2818	2
MDBF3	2820	2
MDBF3	2822	2
MDBF3	2828	2
MDBF3	2830	2
MDBF3	2832	2
MDBF3	2834	2
MDBF3	2836	2
MDBF3	2838	2
MDBF3	2824	2
MDBF3	2826	2
MDBF3	2840	2
MDBF3	2842	2
MDBF3	2844	2
MDBF3	2846	2
MDBF3	2848	2
MDBF3	2850	2
MDBF3	2852	2
MDBF3	2854	2
MDBF3	2856	2
MDBF3	2858	2
MDBF3	2860	2
MDBF3	2862	2
MDBF3	2864	2
MDBF3	2866	2
MDBF3	2868	2
MDBF3	2870	2
MDBF3	2872	2
MDBF3	2874	2
MDBF3	2876	2
MDBF3	2878	2
MDBF3	2880	2
MDBF3	2882	2
MDBF3	2884	2
MDBF3	2886	2
MDBF3	2888	2
MDBF3	2890	2
MDBF3	2892	2
MDBF3	2894	2
MDBF3	2896	2
MDBF3	2898	2
MDBF3	2900	2
MDBF3	2902	2
MDBF3	2904	2
MDBF3	2906	2
MDBF3	2908	2
MDBF3	2910	2
MDBF3	2912	2
MDBF3	2921	1
MDBF3	2922	1
MDBF3	2923	1
MDBF3	2924	1
MDBF3	2925	1
MDBF3	2926	1
MDBF3	2927	1
MDBF3	2928	1
MDBF3	2929	1
MDBF3	2930	1
MDBF3	2931	1
MDBF3	2932	1
MDBF3	2933	1
MDBF3	2934	1
MDBF3	2935	1
MDBF3	2936	1
MDBF3	2937	1
MDBF3	2938	1
MDBF3	2939	1
MDBF3	2940	1
MDBF3	2941	1
MDBF3	2942	1
MDBF3	2943	1
MDBF3	2944	1
MDBF3	2945	1
MDBF3	2946	1
MDBF3	2947	1
MDBF3	2948	1
MDBF3	2949	1
MDBF3	2950	1
MDBF3	2951	1
MDBF3	2952	1
MDBF3	2953	1
MDBF3	2954	1
MDBF3	2955	1
MDBF3	2956	1
MDBF3	2957	1
MDBF3	2958	1
MDBF3	2959	1
MDBF3	2960	1
MDBF3	2961	1
MDBF3	2962	1
MDBF3	2963	1
MDBF3	2964	1
MDBF3	2965	1
MDBF3	2966	1
MDBF3	2967	1
MDBF3	2968	1
MDBF3	2969	1
MDBF3	2970	1
MDBF3	2971	1
MDBF3	2972	1
MDBF3	2973	1
MDBF3	2974	1
MDBF3	2975	1
MDBF3	2976	1
MDBF3	2977	1
MDBF3	2978	1
MDBF3	2980	1
MDBF3	2981	1
MDBF3	2983	1
MDBF3	2985	1
MDBF3	2987	1
MDBF3	2988	1
MDBF3	2990	1
MDBF3	2992	1
MDBF3	2994	1
MDBF3	2995	1
MDBF3	2996	1
MDBF3	2997	1
MDBF3	2998	1
MDBF3	2999	1
MDBF3	3000	1
MDBF3	3001	1
MDBF3	3002	1
MDBF3	3003	1
MDBF3	3004	1
MDBF3	3005	1
MDBF3	3006	1
MDBF3	3007	1
MDBF3	3008	1
MDBF3	3009	1
MDBF3	3010	1
MDBF3	3011	1
MDBF3	3012	1
MDBF3	3013	1
MDBF3	3014	1
MDBF3	3015	1
MDBF3	3016	1
MDBF3	3017	1
MDBF3	3018	1
MDBF3	3019	1
MDBF3	3020	1
MDBF3	3021	1
MDBF3	3022	1
MDBF3	3023	1
MDBF3	3024	1
MDBF3	3025	1
MDBF3	3026	1
MDBF3	3027	1
MDBF3	3028	1
MDBF3	3029	1
MDBF3	3030	1
MDBF3	3031	1
MDBF3	3032	1
MDBF3	3033	1
MDBF3	3034	1
MDBF3	3035	1
MDBF3	3036	1
MDBF3	3037	1
MDBF3	3038	1
MDBF3	3039	1
MDBF3	3040	1
MDBF3	3042	1
MDBF3	3044	1
MDBF3	3045	1
MDBF3	3047	1
MDBF3	3049	1
MDBF3	3051	1
MDBF3	3052	1
MDBF3	3054	1
MDBF3	3056	1
MDBF3	3058	1
MDBF3	3059	1
MDBF3	3061	1
MDBF3	3063	1
MDBF3	3065	1
MDBF3	3066	1
MDBF3	3068	1
MDBF3	3070	1
MDBF3	3072	1
MDBF3	3073	1
MDBF3	3075	1
MDBF3	3077	1
MDBF3	3079	1
MDBF3	3080	1
MDBF3	3082	1
MDBF3	3084	1
MDBF3	3086	1
MDBF3	3087	1
MDBF3	3089	1
MDBF3	3091	1
MDBF3	3093	1
MDBF3	3094	1
MDBF3	3096	1
MDBF3	3098	1
MDBF3	3100	1
MDBF3	3101	1
MDBF3	3103	1
MDBF3	3105	1
MDBF3	3107	1
MDBF3	3108	1
MDBF3	3110	1
MDBF3	3112	1
MDBF3	3114	1
MDBF3	3115	1
MDBF3	3117	1
MDBF3	3119	1
MDBF3	3121	1
MDBF3	3122	1
MDBF3	3124	1
MDBF3	3126	1
MDBF3	3128	1
MDBF3	3129	1
MDBF3	3131	1
MDBF3	3133	1
MDBF3	2979	2
MDBF3	2982	2
MDBF3	2984	2
MDBF3	2986	2
MDBF3	2989	2
MDBF3	2991	2
MDBF3	2993	2
MDBF3	3134	1
MDBF3	3135	1
MDBF3	3136	1
MDBF3	3137	1
MDBF3	3138	1
MDBF3	3139	1
MDBF3	3140	1
MDBF3	3141	1
MDBF3	3142	1
MDBF3	3143	1
MDBF3	3053	2
MDBF3	3055	2
MDBF3	3057	2
MDBF3	3060	2
MDBF3	3062	2
MDBF3	3064	2
MDBF3	3067	2
MDBF3	3069	2
MDBF3	3071	2
MDBF3	3074	2
MDBF3	3076	2
MDBF3	3078	2
MDBF3	3081	2
MDBF3	3041	2
MDBF3	3043	2
MDBF3	3046	2
MDBF3	3048	2
MDBF3	3050	2
MDBF3	3083	2
MDBF3	3085	2
MDBF3	3088	2
MDBF3	3090	2
MDBF3	3092	2
MDBF3	3095	2
MDBF3	3097	2
MDBF3	3099	2
MDBF3	3102	2
MDBF3	3104	2
MDBF3	3106	2
MDBF3	3109	2
MDBF3	3111	2
MDBF3	3113	2
MDBF3	3116	2
MDBF3	3118	2
MDBF3	3120	2
MDBF3	3123	2
MDBF3	3125	2
MDBF3	3127	2
MDBF3	3130	2
MDBF3	3132	2
MDBF3	3144	1
MDBF3	3145	1
MDBF3	3146	1
MDBF3	3147	1
MDBF3	3148	1
MDBF3	3149	1
MDBF3	3150	1
MDBF3	3151	1
MDBF3	3152	1
MDBF3	3153	1
MDBF3	3154	1
MDBF3	3155	1
MDBF3	3156	1
MDBF3	3157	1
MDBF3	3158	1
MDBF3	3159	1
MDBF3	3160	1
MDBF3	3161	1
MDBF3	3162	1
MDBF3	3163	1
MDBF3	3164	1
MDBF3	3165	1
MDBF3	3166	1
MDBF3	3167	1
MDBF3	3168	1
MDBF3	3169	1
MDBF3	3170	1
MDBF3	3171	1
MDBF3	3172	1
MDBF3	3173	1
MDBF3	3174	1
MDBF3	3175	1
MDBF3	3176	1
MDBF3	3177	1
MDBF3	3178	1
MDBF3	3179	1
MDBF3	3180	1
MDBF3	3181	1
MDBF3	3182	1
MDBF3	3183	1
MDBF3	3184	1
MDBF3	3185	1
MDBF3	3186	1
MDBF3	3187	1
MDBF3	3188	1
MDBF3	3189	1
MDBF3	3190	1
MDBF3	3191	1
MDBF3	3192	1
MDBF3	3193	1
MDBF3	3194	1
MDBF3	3195	1
MDBF3	3196	1
MDBF3	3197	1
MDBF3	3198	1
MDBF3	3199	1
MDBF3	3200	1
MDBF3	3201	1
MDBF3	3202	1
MDBF3	3203	1
MDBF3	3204	1
MDBF3	3206	1
MDBF3	3207	1
MDBF3	3209	1
MDBF3	3211	1
MDBF3	3213	1
MDBF3	3214	1
MDBF3	3216	1
MDBF3	3218	1
MDBF3	3220	1
MDBF3	3221	1
MDBF3	3223	1
MDBF3	3225	1
MDBF3	3227	1
MDBF3	3228	1
MDBF3	3230	1
MDBF3	3231	1
MDBF3	3232	1
MDBF3	3233	1
MDBF3	3234	1
MDBF3	3235	1
MDBF3	3236	1
MDBF3	3237	1
MDBF3	3238	1
MDBF3	3239	1
MDBF3	3240	1
MDBF3	3241	1
MDBF3	3242	1
MDBF3	3243	1
MDBF3	3244	1
MDBF3	3245	1
MDBF3	3246	1
MDBF3	3247	1
MDBF3	3248	1
MDBF3	3249	1
MDBF3	3250	1
MDBF3	3251	1
MDBF3	3252	1
MDBF3	3253	1
MDBF3	3254	1
MDBF3	3255	1
MDBF3	3256	1
MDBF3	3257	1
MDBF3	3258	1
MDBF3	3259	1
MDBF3	3260	1
MDBF3	3261	1
MDBF3	3262	1
MDBF3	3263	1
MDBF3	3264	1
MDBF3	3265	1
MDBF3	3267	1
MDBF3	3269	1
MDBF3	3271	1
MDBF3	3272	1
MDBF3	3274	1
MDBF3	3276	1
MDBF3	3278	1
MDBF3	3279	1
MDBF3	3281	1
MDBF3	3283	1
MDBF3	3285	1
MDBF3	3286	1
MDBF3	3288	1
MDBF3	3290	1
MDBF3	3292	1
MDBF3	3293	1
MDBF3	3295	1
MDBF3	3297	1
MDBF3	3299	1
MDBF3	3300	1
MDBF3	3302	1
MDBF3	3304	1
MDBF3	3306	1
MDBF3	3307	1
MDBF3	3309	1
MDBF3	3311	1
MDBF3	3313	1
MDBF3	3314	1
MDBF3	3316	1
MDBF3	3318	1
MDBF3	3320	1
MDBF3	3321	1
MDBF3	3323	1
MDBF3	3325	1
MDBF3	3327	1
MDBF3	3328	1
MDBF3	3330	1
MDBF3	3332	1
MDBF3	3334	1
MDBF3	3335	1
MDBF3	3337	1
MDBF3	3339	1
MDBF3	3341	1
MDBF3	3342	1
MDBF3	3344	1
MDBF3	3346	1
MDBF3	3348	1
MDBF3	3349	1
MDBF3	3351	1
MDBF3	3353	1
MDBF3	3355	1
MDBF3	3356	1
MDBF3	3358	1
MDBF3	3360	1
MDBF3	3362	1
MDBF3	3363	1
MDBF3	3365	1
MDBF3	3367	1
MDBF3	3369	1
MDBF3	3370	1
MDBF3	3372	1
MDBF3	3374	1
MDBF3	3376	1
MDBF3	3377	1
MDBF3	3379	1
MDBF3	3381	1
MDBF3	3383	1
MDBF3	3384	1
MDBF3	3386	1
MDBF3	3388	1
MDBF3	3391	1
MDBF3	3205	2
MDBF3	3208	2
MDBF3	3210	2
MDBF3	3212	2
MDBF3	3215	2
MDBF3	3217	2
MDBF3	3219	2
MDBF3	3222	2
MDBF3	3224	2
MDBF3	3226	2
MDBF3	3229	2
MDBF3	3266	2
MDBF3	3268	2
MDBF3	3270	2
MDBF3	3273	2
MDBF3	3275	2
MDBF3	3277	2
MDBF3	3280	2
MDBF3	3282	2
MDBF3	3284	2
MDBF3	3287	2
MDBF3	3289	2
MDBF3	3291	2
MDBF3	3294	2
MDBF3	3296	2
MDBF3	3298	2
MDBF3	3301	2
MDBF3	3303	2
MDBF3	3305	2
MDBF3	3308	2
MDBF3	3310	2
MDBF3	3324	2
MDBF3	3312	2
MDBF3	3315	2
MDBF3	3326	2
MDBF3	3329	2
MDBF3	3317	2
MDBF3	3319	2
MDBF3	3331	2
MDBF3	3333	2
MDBF3	3322	2
MDBF3	3336	2
MDBF3	3338	2
MDBF3	3340	2
MDBF3	3343	2
MDBF3	3345	2
MDBF3	3347	2
MDBF3	3350	2
MDBF3	3352	2
MDBF3	3354	2
MDBF3	3357	2
MDBF3	3359	2
MDBF3	3361	2
MDBF3	3364	2
MDBF3	3366	2
MDBF3	3368	2
MDBF3	3371	2
MDBF3	3373	2
MDBF3	3375	2
MDBF3	3378	2
MDBF3	3380	2
MDBF3	3382	2
MDBF3	3385	2
MDBF3	3387	2
MDBF3	3389	2
MDBF3	3390	2
MDBF3	3392	1
MDBF3	3393	1
MDBF3	3394	1
MDBF3	3395	1
MDBF3	3396	1
MDBF3	3397	1
MDBF3	3398	1
MDBF3	3399	1
MDBF3	3400	1
MDBF3	3401	1
MDBF3	3402	1
MDBF3	3403	1
MDBF3	3404	1
MDBF3	3405	1
MDBF3	3406	1
MDBF3	3407	1
MDBF3	3409	1
MDBF3	3411	1
MDBF3	3413	1
MDBF3	3415	1
MDBF3	3417	1
MDBF3	3419	1
MDBF3	3421	1
MDBF3	3423	1
MDBF3	3425	1
MDBF3	3427	1
MDBF3	3429	1
MDBF3	3431	1
MDBF3	3433	1
MDBF3	3435	1
MDBF3	3437	1
MDBF3	3439	1
MDBF3	3441	1
MDBF3	3443	1
MDBF3	3445	1
MDBF3	3447	1
MDBF3	3449	1
MDBF3	3451	1
MDBF3	3453	1
MDBF3	3455	1
MDBF3	3457	1
MDBF3	3459	1
MDBF3	3461	1
MDBF3	3463	1
MDBF3	3465	1
MDBF3	3467	1
MDBF3	3469	1
MDBF3	3471	1
MDBF3	3473	1
MDBF3	3475	1
MDBF3	3477	1
MDBF3	3479	1
MDBF3	3481	1
MDBF3	3483	1
MDBF3	3485	1
MDBF3	3487	1
MDBF3	3489	1
MDBF3	3491	1
MDBF3	3493	1
MDBF3	3495	1
MDBF3	3497	1
MDBF3	3499	1
MDBF3	3501	1
MDBF3	3503	1
MDBF3	3505	1
MDBF3	3507	1
MDBF3	3408	2
MDBF3	3410	2
MDBF3	3412	2
MDBF3	3414	2
MDBF3	3416	2
MDBF3	3418	2
MDBF3	3420	2
MDBF3	3422	2
MDBF3	3424	2
MDBF3	3426	2
MDBF3	3428	2
MDBF3	3430	2
MDBF3	3432	2
MDBF3	3434	2
MDBF3	3436	2
MDBF3	3438	2
MDBF3	3440	2
MDBF3	3442	2
MDBF3	3444	2
MDBF3	3446	2
MDBF3	3448	2
MDBF3	3450	2
MDBF3	3452	2
MDBF3	3454	2
MDBF3	3456	2
MDBF3	3458	2
MDBF3	3460	2
MDBF3	3462	2
MDBF3	3464	2
MDBF3	3466	2
MDBF3	3468	2
MDBF3	3470	2
MDBF3	3472	2
MDBF3	3474	2
MDBF3	3476	2
MDBF3	3478	2
MDBF3	3480	2
MDBF3	3482	2
MDBF3	3484	2
MDBF3	3486	2
MDBF3	3488	2
MDBF3	3490	2
MDBF3	3492	2
MDBF3	3494	2
MDBF3	3496	2
MDBF3	3498	2
MDBF3	3500	2
MDBF3	3502	2
MDBF3	3504	2
MDBF3	3506	2
MDBF3	3508	2
MDBF3	3509	1
MDBF3	3510	1
MDBF3	3511	1
MDBF3	3512	1
MDBF3	3513	1
MDBF3	3514	1
MDBF3	3515	1
MDBF3	3516	1
MDBF3	3517	1
MDBF3	3518	1
MDBF3	3519	1
MDBF3	3520	1
MDBF3	3521	1
MDBF3	3522	1
MDBF3	3523	1
MDBF3	3524	1
MDBF3	3525	1
MDBF3	3526	1
MDBF3	3527	1
MDBF3	3528	1
MDBF3	3529	1
MDBF3	3530	1
MDBF3	3531	1
MDBF3	3532	1
MDBF3	3533	1
MDBF3	3534	1
MDBF3	3535	1
MDBF3	3536	1
MDBF3	3537	1
MDBF3	3538	1
MDBF3	3539	1
MDBF3	3541	1
MDBF3	3543	1
MDBF3	3545	1
MDBF3	3547	1
MDBF3	3549	1
MDBF3	3551	1
MDBF3	3553	1
MDBF3	3555	1
MDBF3	3557	1
MDBF3	3559	1
MDBF3	3561	1
MDBF3	3563	1
MDBF3	3565	1
MDBF3	3567	1
MDBF3	3569	1
MDBF3	3571	1
MDBF3	3573	1
MDBF3	3575	1
MDBF3	3577	1
MDBF3	3579	1
MDBF3	3581	1
MDBF3	3583	1
MDBF3	3585	1
MDBF3	3587	1
MDBF3	3589	1
MDBF3	3591	1
MDBF3	3593	1
MDBF3	3595	1
MDBF3	3597	1
MDBF3	3599	1
MDBF3	3601	1
MDBF3	3603	1
MDBF3	3605	1
MDBF3	3607	1
MDBF3	3609	1
