123.225000	2100
123.225000	2106
123.225000	768
123.225000	1995
123.225000	1356
123.225000	2115
123.225000	1725
123.225000	377
123.225000	372
123.225000	3174
123.225000	3196
123.225000	3198
123.225000	3347
123.225000	2872
123.225000	2298
123.225000	574
123.225000	576
123.225000	1926
123.225000	1296
123.225000	1922
123.225000	2870
123.225000	1111
123.225000	3295
123.225000	3055
123.225000	3050
123.225000	3964
123.225000	2821
123.225000	3473
123.225000	3968
123.225000	580
123.225000	632
123.225000	2496
123.225000	919
123.225000	3041
123.225000	911
123.225000	914
123.225000	2929
123.225000	822
123.225000	829
123.225000	2691
123.225000	3265
123.225000	3262
123.225000	1381
123.225000	2246
123.225000	1731
123.225000	1256
123.225000	1816
123.225000	3176
123.225000	3344
123.225000	341
123.225000	2032
123.225000	2728
123.225000	2625
123.225000	2532
123.225000	1242
123.225000	2538
123.225000	1658
123.225000	3371
123.225000	931
123.225000	3398
123.225000	3243
123.225000	1504
123.225000	1248
123.225000	483
123.225000	666
123.225000	1897
123.225000	2356
123.225000	3568
123.225000	3340
123.225000	2745
123.225000	2749
123.225000	1882
123.225000	2601
123.225000	1072
123.225000	3000
123.225000	3450
123.225000	1699
123.225000	1695
123.225000	265
123.225000	2199
123.225000	310
123.225000	3359
123.226000	3552
123.238000	1400
123.238000	3209
123.238000	597
123.238000	1050
123.240000	1854
123.241000	292
123.243000	1588
123.243000	1643
123.248000	680
123.251000	2367
123.251000	1067
123.251000	1484
123.251000	1007
123.251000	3499
123.253000	249
123.253000	89
123.253000	144
123.253000	60
123.253000	7
123.258000	775
123.261000	991
123.264000	3004
123.264000	2436
123.264000	1017
123.264000	3238
123.264000	2385
123.264000	3023
123.264000	2712
123.264000	710
123.264000	3982
123.264000	1602
123.264000	1525
123.264000	2082
123.264000	3115
123.264000	3126
123.264000	1609
123.264000	1177
123.264000	2984
123.264000	3984
123.264000	1345
123.264000	1184
123.264000	2844
123.264000	2669
123.264000	2996
123.264000	3627
123.264000	2190
123.264000	3482
123.264000	2938
123.264000	1155
123.264000	1089
123.264000	3103
123.264000	304
123.264000	3301
123.264000	1147
123.264000	1144
123.264000	3808
123.264000	555
123.264000	1950
123.264000	3109
123.264000	1310
123.264000	1048
123.264000	2147
123.264000	2811
123.264000	2358
123.264000	364
123.264000	1230
123.264000	2025
123.264000	2153
123.264000	571
123.264000	805
123.264000	2890
123.264000	3237
123.264000	2411
123.264000	2473
123.264000	1455
123.264000	2008
123.264000	1910
123.264000	2613
123.264000	599
123.264000	3247
123.264000	3523
123.264000	1660
123.264000	2109
123.264000	435
123.267000	4012
123.268000	642
123.272000	1361
123.272000	746
123.276000	1520
123.278000	27
123.281000	128
123.283000	3387
123.287000	2487
123.291000	3132
123.291000	3665
123.291000	1009
123.291000	3187
123.291000	1011
123.307000	436
123.317000	218
123.318000	3699
123.330000	1911
123.330000	2892
123.330000	2894
123.350000	2553
123.358000	4009
123.368000	90
123.370000	2519
123.377000	4027
123.378000	1800
123.395000	357
123.398000	1931
123.401000	1515
123.412000	3786
123.413000	3138
123.415000	2783
123.416000	2738
123.443000	2736
123.443000	124
123.447000	947
123.462000	3892
123.465000	2265
123.483000	1914
123.490000	1863
123.492000	741
123.503000	2701
123.516000	131
123.519000	2327
123.529000	546
123.531000	1267
123.544000	2049
123.549000	2101
123.557000	1185
123.559000	3629
123.560000	426
123.561000	2619
123.568000	1732
123.579000	3991
123.582000	2905
123.584000	2065
123.584000	1102
123.588000	49
123.595000	1998
123.602000	1122
123.609000	3374
123.609000	3375
123.610000	2089
123.614000	3734
123.623000	1754
123.623000	398
123.623000	1825
123.623000	3828
123.623000	1413
123.623000	3270
123.634000	352
123.635000	1128
123.637000	1233
123.641000	873
123.642000	2161
123.646000	928
123.650000	3087
123.650000	3264
123.650000	1411
123.650000	826
123.651000	3605
123.663000	2234
123.667000	609
123.668000	3390
123.681000	2942
123.689000	3485
123.689000	3483
123.689000	1080
123.692000	789
123.703000	3501
123.707000	719
123.716000	1077
123.724000	312
123.729000	677
123.757000	302
123.759000	3976
123.769000	3776
123.769000	1084
123.769000	3677
123.778000	2529
123.783000	3859
123.785000	3622
123.785000	802
123.796000	3791
123.796000	3395
123.802000	4022
123.811000	4011
123.811000	1659
123.820000	354
123.821000	2753
123.824000	842
123.853000	3831
123.862000	3932
123.862000	2721
123.870000	365
123.875000	3701
123.876000	459
123.890000	1933
123.894000	2345
123.894000	2342
123.907000	3152
123.917000	2603
123.929000	1138
123.930000	751
123.934000	892
123.935000	3564
123.936000	3843
123.944000	3812
123.956000	1887
123.958000	496
123.968000	2755
123.969000	3735
123.969000	2688
123.971000	1543
123.981000	2949
123.983000	2129
123.983000	3164
123.984000	3625
123.984000	3871
123.985000	3833
123.987000	3557
123.987000	47
123.989000	3137
123.997000	3657
123.997000	915
123.998000	3081
124.009000	3692
124.009000	2920
124.015000	876
124.015000	879
124.022000	3141
124.035000	3360
124.038000	41
124.038000	208
124.041000	1652
124.043000	283
124.049000	906
124.049000	1509
124.049000	3743
124.049000	2676
124.049000	1240
124.049000	1713
124.049000	2441
124.049000	2471
124.049000	2127
124.049000	2493
124.049000	2138
124.049000	2480
124.049000	3226
124.049000	2922
124.049000	770
124.049000	1656
124.049000	3195
124.049000	400
124.049000	3180
124.049000	3411
124.049000	1939
124.049000	423
124.049000	3316
124.049000	3227
124.049000	3798
124.049000	2547
124.049000	2205
124.049000	1328
124.049000	862
124.049000	280
124.049000	1758
124.049000	3744
124.049000	3542
124.049000	383
124.049000	1219
124.049000	257
124.049000	2985
124.049000	1737
124.049000	3069
124.050000	1265
124.054000	1196
124.061000	1492
124.061000	1098
124.062000	2254
124.062000	2253
124.066000	2832
124.066000	3653
124.074000	317
124.075000	3498
124.075000	2192
124.075000	2178
124.075000	2084
124.075000	1382
124.075000	2103
124.075000	3410
124.075000	1100
124.075000	2575
124.075000	3514
124.075000	2797
124.076000	1427
124.076000	1426
124.077000	61
124.080000	2225
124.082000	134
124.084000	2829
124.088000	3593
124.088000	1385
124.088000	3210
124.096000	1367
124.097000	880
124.101000	3500
124.101000	2816
124.101000	689
124.101000	493
124.101000	2585
124.105000	613
124.107000	2948
124.111000	2827
124.115000	1527
124.115000	1404
124.119000	160
124.124000	2852
124.128000	604
124.132000	2514
124.132000	672
124.133000	3388
124.137000	2488
124.141000	3133
124.141000	875
124.141000	1884
124.154000	797
124.154000	3212
124.154000	2895
124.167000	2351
124.169000	3062
124.169000	3913
124.194000	2227
124.201000	4026
124.229000	232
124.233000	776
124.245000	358
124.250000	837
124.261000	3750
124.273000	2611
124.276000	562
124.278000	3835
124.287000	871
124.289000	180
124.301000	3972
124.322000	1715
124.334000	1915
124.337000	1488
124.351000	1625
124.359000	591
124.367000	2461
124.395000	742
124.409000	737
124.410000	427
124.438000	3764
124.446000	3591
124.447000	1275
124.447000	2185
124.459000	2906
124.459000	1125
124.461000	1836
124.461000	1103
124.463000	161
124.474000	2651
124.474000	3011
124.474000	1270
124.474000	1603
124.474000	694
124.474000	3332
124.477000	391
124.487000	3361
124.496000	924
124.500000	2177
124.500000	830
124.500000	2189
124.500000	3271
124.500000	2703
124.500000	402
124.500000	2061
124.500000	2729
124.500000	2871
124.500000	2003
124.500000	2060
124.513000	2944
124.513000	1798
124.513000	2423
124.516000	1859
124.516000	1856
124.527000	3516
124.532000	2943
124.540000	1557
124.540000	1747
124.540000	1637
124.540000	2924
124.540000	1232
124.553000	2045
124.553000	3572
124.557000	2511
124.566000	3117
124.566000	773
124.570000	313
124.585000	1534
124.592000	216
124.598000	1804
124.606000	494
124.635000	3618
124.712000	535
124.713000	2723
124.739000	3368
124.743000	1745
124.765000	3908
124.781000	754
124.795000	2325
124.811000	3098
124.820000	2050
124.829000	3800
124.837000	48
124.899000	422
124.899000	2288
124.899000	3952
124.899000	3704
124.899000	2477
124.899000	3910
124.903000	3956
124.904000	1195
124.925000	1095
124.925000	3967
124.925000	3503
124.925000	3513
124.925000	3639
124.925000	1383
124.927000	3604
124.928000	1565
124.932000	1117
124.941000	849
124.952000	58
124.952000	2574
124.959000	3902
124.965000	1116
124.965000	2820
124.965000	1145
124.965000	1526
124.978000	2746
124.991000	1073
124.996000	1180
125.005000	2043
125.006000	3762
125.008000	437
125.031000	2778
125.032000	2976
125.071000	538
125.071000	2628
125.071000	1178
125.071000	2350
125.085000	3554
125.096000	326
125.151000	2789
125.172000	1714
125.183000	3725
125.186000	726
125.201000	1624
125.249000	3562
125.266000	438
125.273000	949
125.296000	3586
125.298000	424
125.299000	3534
125.303000	2324
125.313000	30
125.313000	66
125.313000	78
125.313000	212
125.316000	1654
125.324000	1131
125.324000	1918
125.324000	3486
125.324000	2139
125.324000	1843
125.324000	2873
125.324000	2072
125.324000	2474
125.324000	2336
125.324000	2916
125.324000	2220
125.324000	1762
125.324000	3443
125.324000	1554
125.324000	2283
125.324000	608
125.324000	3381
125.337000	3362
125.337000	2256
125.343000	285
125.351000	3130
125.351000	3969
125.351000	3518
125.351000	3348
125.377000	1844
125.382000	388
125.390000	1739
125.390000	1079
125.390000	874
125.395000	1317
125.407000	2510
125.421000	611
125.443000	774
125.456000	1912
125.456000	3016
125.459000	425
125.476000	2878
125.495000	129
125.522000	324
125.551000	1297
125.554000	2457
125.589000	3928
125.637000	471
125.697000	1285
125.697000	759
125.710000	3669
125.731000	3993
125.735000	1499
125.749000	396
125.749000	2440
125.749000	3313
125.749000	1790
125.749000	1806
125.749000	3550
125.749000	1069
125.749000	3415
125.749000	2686
125.776000	2102
125.776000	1377
125.776000	2339
125.776000	2010
125.780000	735
125.788000	1501
125.797000	1150
125.801000	1127
125.805000	654
125.815000	3592
125.815000	1044
125.829000	2770
125.829000	385
125.829000	2044
125.855000	2397
125.856000	2378
125.881000	3656
125.908000	2352
125.911000	780
125.911000	3620
125.959000	1627
126.047000	2633
126.107000	1433
126.109000	2320
126.116000	439
126.128000	472
126.133000	1033
126.135000	1278
126.175000	3267
126.175000	1035
126.180000	1467
126.201000	3666
126.201000	3369
126.201000	1031
126.272000	1321
126.307000	1081
126.307000	3681
126.308000	2978
126.309000	444
126.333000	1162
126.355000	943
126.396000	889
126.519000	3555
126.521000	1837
126.534000	755
126.587000	162
126.600000	1158
126.612000	1496
126.613000	2259
126.639000	2614
126.653000	3736
126.687000	2231
126.761000	779
126.841000	125
126.851000	1916
126.957000	2731
127.025000	3178
127.037000	1585
127.051000	1662
127.087000	2654
127.091000	281
127.096000	1323
127.096000	1318
127.109000	2323
127.160000	782
127.183000	3504
127.223000	3778
127.273000	888
127.290000	3445
127.422000	3587
127.462000	17
127.467000	946
127.516000	1655
127.635000	3683
127.646000	164
127.860000	1032
127.915000	794
127.986000	1469
128.047000	2629
128.274000	1791
128.351000	226
128.434000	2979
128.658000	540
129.191000	1460
129.429000	541
129.704000	2879
130.883000	1461
131.649000	2263
132.922000	850
203.317000	192
203.317000	167
203.317000	140
203.317000	16
203.317000	8
203.317000	133
203.317000	102
203.317000	110
203.317000	53
203.317000	97
203.317000	4
203.317000	242
203.329000	145
203.330000	1566
203.330000	2450
203.330000	2454
203.330000	3182
203.330000	2635
203.330000	301
203.330000	2761
203.330000	1220
203.330000	3774
203.330000	3865
203.330000	3511
203.330000	3192
203.330000	2425
203.330000	2337
203.330000	932
203.330000	1172
203.330000	1176
203.330000	1215
203.330000	593
203.330000	440
203.330000	2639
203.330000	3515
203.330000	3038
203.330000	2494
203.330000	2491
203.330000	3846
203.330000	923
203.330000	3792
203.330000	3505
203.330000	2007
203.330000	1371
203.330000	2170
203.330000	2779
203.330000	3678
203.330000	260
203.330000	3277
203.330000	2302
203.330000	3495
203.330000	2781
203.330000	2689
203.330000	2572
203.330000	3799
203.330000	3249
203.330000	3315
203.330000	2756
203.330000	393
203.330000	645
203.330000	2252
203.330000	3370
203.330000	2565
203.330000	386
203.330000	3310
203.330000	1338
203.330000	1677
203.330000	3575
203.330000	2022
203.330000	3594
203.330000	621
203.330000	2507
203.330000	3630
203.330000	3412
203.330000	290
203.330000	635
203.330000	462
203.330000	3358
203.330000	2402
203.330000	2408
203.330000	2539
203.330000	3030
203.330000	934
203.330000	2273
203.330000	1657
203.330000	1498
203.330000	3380
203.330000	1012
203.330000	347
203.330000	617
203.330000	349
203.330000	2017
203.330000	2068
203.330000	2463
203.330000	2460
203.330000	1869
203.330000	2118
203.330000	375
203.330000	1134
203.330000	868
203.330000	3709
203.330000	3389
203.330000	1927
203.330000	2617
203.330000	2912
203.330000	1669
203.330000	2114
203.330000	2110
203.330000	3063
203.330000	3875
203.330000	554
203.330000	2033
203.338000	745
203.342000	153
203.342000	119
203.342000	64
203.342000	88
203.342000	178
203.342000	191
203.342000	231
203.342000	50
203.342000	245
203.342000	101
203.342000	46
203.342000	44
203.343000	1004
203.343000	1259
203.344000	3904
203.351000	2775
203.355000	122
203.356000	276
203.357000	2015
203.357000	2389
203.357000	2128
203.357000	2121
203.357000	602
203.357000	3941
203.357000	1288
203.357000	1600
203.357000	3738
203.357000	3354
203.357000	2295
203.357000	2727
203.357000	1614
203.357000	817
203.357000	495
203.357000	3448
203.357000	3366
203.357000	2805
203.357000	1594
203.357000	716
203.357000	939
203.357000	3577
203.357000	3401
203.357000	3658
203.357000	2562
203.357000	647
203.357000	828
203.357000	2774
203.357000	4028
203.357000	1038
203.357000	1814
203.357000	699
203.357000	692
203.357000	2393
203.357000	3097
203.357000	4019
203.357000	4018
203.357000	4013
203.357000	1779
203.357000	2556
203.357000	2840
203.357000	3538
203.357000	3851
203.357000	3537
203.357000	2038
203.357000	2737
203.357000	1544
203.357000	2940
203.357000	3326
203.357000	1160
203.357000	1766
203.357000	2419
203.357000	2092
203.357000	785
203.357000	2528
203.357000	307
203.357000	3918
203.357000	2445
203.357000	777
203.357000	572
203.357000	3046
203.357000	3135
203.357000	3002
203.357000	1633
203.357000	3235
203.357000	1369
203.357000	1980
203.357000	2051
203.357000	1519
203.357000	557
203.357000	1644
203.357000	2998
203.357000	2047
203.357000	2424
203.357000	2292
203.357000	2078
203.357000	2869
203.357000	1391
203.357000	2064
203.357000	1252
203.357000	3714
203.357000	3394
203.357000	2956
203.357000	1691
203.357000	1503
203.357000	1672
203.361000	843
203.362000	1334
203.362000	1039
203.370000	3567
203.370000	3520
203.378000	3010
203.381000	19
203.381000	84
203.381000	225
203.381000	137
203.381000	215
203.383000	2552
203.383000	1972
203.386000	670
203.388000	2296
203.391000	996
203.396000	2952
203.396000	2558
203.396000	2569
203.396000	926
203.396000	2941
203.396000	839
203.396000	696
203.396000	1944
203.396000	2766
203.396000	1701
203.396000	1129
203.396000	1238
203.396000	1820
203.396000	3345
203.396000	2914
203.396000	486
203.396000	1697
203.396000	1932
203.396000	4001
203.396000	968
203.396000	3352
203.396000	659
203.396000	2249
203.396000	1263
203.396000	1646
203.396000	2927
203.396000	2071
203.396000	3254
203.396000	2446
203.396000	1061
203.396000	3357
203.396000	1246
203.396000	1247
203.396000	525
203.396000	3303
203.396000	451
203.396000	3477
203.396000	1360
203.396000	3070
203.396000	1350
203.396000	473
203.396000	2506
203.396000	2218
203.396000	2212
203.396000	1635
203.396000	3066
203.396000	3111
203.396000	2226
203.396000	1620
203.396000	2062
203.396000	1281
203.396000	3612
203.396000	382
203.400000	1486
203.404000	1412
203.408000	1535
203.409000	2642
203.409000	3781
203.409000	1312
203.409000	3553
203.415000	3959
203.423000	1589
203.423000	3948
203.423000	1169
203.423000	2581
203.423000	3084
203.423000	3373
203.430000	1849
203.436000	3648
203.436000	2462
203.436000	1397
203.445000	983
203.449000	3333
203.449000	3379
203.450000	2926
203.462000	1596
203.462000	648
203.470000	73
203.475000	3758
203.489000	2307
203.509000	3996
203.511000	867
203.516000	294
203.517000	3914
203.528000	758
203.528000	761
203.528000	430
203.541000	1201
203.547000	3569
203.571000	3979
203.572000	1704
203.577000	431
203.579000	2732
203.588000	3384
203.597000	1001
203.609000	3703
203.609000	2499
203.614000	3998
203.622000	3467
203.631000	112
203.650000	2969
203.654000	1348
203.678000	173
203.683000	3032
203.687000	237
203.696000	936
203.703000	3282
203.703000	1885
203.703000	3283
203.707000	2818
203.716000	2004
203.716000	700
203.728000	271
203.729000	2373
203.729000	92
203.754000	2623
203.754000	1078
203.755000	1014
203.755000	2163
203.755000	399
203.761000	2201
203.769000	1101
203.770000	289
203.771000	3036
203.782000	2859
203.785000	988
203.808000	3551
203.808000	1266
203.811000	1860
203.821000	972
203.836000	3955
203.838000	627
203.848000	1852
203.848000	3951
203.861000	2719
203.861000	650
203.869000	2945
203.870000	984
203.874000	1830
203.887000	679
203.889000	1430
203.922000	2146
203.931000	4021
203.932000	2679
203.951000	2475
203.952000	3813
204.002000	2374
204.009000	3919
204.034000	3890
204.038000	3570
204.049000	3094
204.062000	2524
204.067000	3525
204.074000	2209
204.078000	709
204.115000	2264
204.115000	3784
204.115000	2245
204.116000	1119
204.116000	182
204.126000	1386
204.128000	3279
204.128000	3299
204.136000	3128
204.140000	1521
204.148000	1618
204.150000	1298
204.154000	3341
204.154000	3742
204.163000	1801
204.166000	52
204.166000	255
204.166000	198
204.166000	142
204.167000	2697
204.171000	325
204.181000	3031
204.181000	2566
204.181000	2913
204.181000	261
204.181000	394
204.181000	2795
204.181000	2409
204.181000	1173
204.181000	1197
204.181000	2171
204.181000	2018
204.181000	3216
204.181000	2847
204.181000	2447
204.181000	1258
204.181000	2618
204.181000	3631
204.181000	2807
204.181000	329
204.181000	3598
204.181000	1325
204.181000	2034
204.181000	3747
204.186000	1042
204.194000	955
204.194000	1260
204.207000	3660
204.207000	2053
204.207000	521
204.207000	2573
204.207000	1253
204.207000	1783
204.207000	3393
204.220000	3521
204.220000	1261
204.220000	2663
204.228000	3013
204.233000	2444
204.237000	636
204.239000	1157
204.241000	1568
204.247000	2097
204.247000	2219
204.254000	3479
204.260000	2502
204.277000	1452
204.290000	1425
204.299000	2312
204.303000	2279
204.313000	476
204.314000	3896
204.322000	3652
204.330000	1680
204.331000	3960
204.358000	3549
204.367000	3916
204.380000	2359
204.393000	3881
204.413000	3127
204.432000	897
204.437000	2591
204.461000	1227
204.465000	637
204.473000	1130
204.478000	3452
204.478000	3836
204.486000	3685
204.500000	664
204.503000	564
204.540000	1204
204.548000	251
204.558000	1940
204.566000	2000
204.566000	2899
204.571000	1290
204.589000	315
204.590000	569
204.591000	38
204.593000	2693
204.593000	2024
204.598000	2322
204.606000	2286
204.606000	3597
204.606000	2881
204.606000	2289
204.606000	3256
204.614000	1571
204.632000	603
204.632000	2124
204.645000	1268
204.645000	2649
204.655000	20
204.657000	319
204.659000	3581
204.661000	1861
204.672000	3429
204.686000	3921
204.711000	2724
204.711000	2720
204.711000	2722
204.711000	2717
204.715000	3732
204.732000	3970
204.736000	1976
204.738000	1352
204.738000	2947
204.751000	3759
204.792000	2808
204.794000	598
204.797000	1905
204.805000	2713
204.834000	1767
204.836000	3767
204.837000	3116
204.867000	1445
204.879000	1665
204.899000	3147
204.900000	3136
204.924000	1306
204.924000	2743
204.926000	743
204.939000	3232
204.952000	3266
204.952000	2582
204.965000	549
204.965000	1478
204.971000	3966
204.972000	247
204.973000	1807
204.978000	3280
204.997000	2183
205.005000	3342
205.005000	3711
205.005000	2930
205.016000	2512
205.016000	51
205.026000	1479
205.031000	514
205.031000	328
205.036000	2203
205.041000	2386
205.044000	2652
205.057000	2954
205.057000	1016
205.057000	2587
205.060000	1877
205.084000	1647
205.084000	2594
205.084000	3661
205.084000	3607
205.084000	2549
205.088000	2277
205.097000	2885
205.097000	3433
205.097000	712
205.097000	2876
205.101000	526
205.101000	1742
205.110000	2501
205.115000	3957
205.144000	219
205.163000	3636
205.171000	3154
205.208000	3470
205.233000	3123
205.233000	209
205.235000	404
205.244000	3877
205.250000	3090
205.261000	3769
205.267000	3852
205.269000	2609
205.289000	3385
205.298000	878
205.309000	3829
205.312000	1864
205.343000	3526
205.349000	2602
205.349000	2751
205.378000	884
205.390000	1203
205.390000	3716
205.393000	2012
205.409000	3339
205.417000	2173
205.432000	1771
205.434000	596
205.455000	2627
205.456000	2239
205.456000	869
205.456000	2023
205.456000	1678
205.469000	1262
205.483000	1438
205.483000	3146
205.494000	1041
205.496000	3072
205.500000	1432
205.500000	950
205.505000	21
205.509000	3582
205.510000	1083
205.510000	1056
205.522000	2361
205.535000	2233
205.535000	2230
205.575000	3544
205.588000	3634
205.588000	1870
205.615000	1760
205.686000	3766
205.747000	917
205.774000	2786
205.774000	2742
205.789000	3719
205.819000	3900
205.842000	2967
205.843000	1094
205.859000	1549
205.895000	2600
205.906000	831
205.906000	3583
205.908000	1615
205.908000	725
205.934000	2148
205.934000	2599
205.950000	1373
205.961000	1440
205.987000	1476
205.989000	2476
205.991000	499
206.013000	2980
206.026000	1723
206.060000	644
206.132000	3988
206.133000	896
206.138000	1994
206.169000	532
206.175000	738
206.189000	3961
206.246000	1107
206.265000	35
206.290000	13
206.290000	223
206.293000	1522
206.301000	1480
206.333000	1513
206.333000	1437
206.346000	2151
206.373000	3439
206.375000	1329
206.384000	318
206.431000	2235
206.439000	477
206.536000	3768
206.544000	1661
206.568000	2987
206.570000	502
206.625000	3447
206.653000	2709
206.693000	1096
206.695000	565
206.699000	336
206.732000	2404
206.732000	2850
206.732000	3185
206.735000	500
206.737000	1415
206.758000	567
206.758000	1434
206.760000	3901
206.798000	730
206.810000	2752
206.832000	1751
206.837000	518
206.864000	2631
206.864000	2466
206.873000	3119
206.890000	3637
206.929000	3810
206.960000	1768
206.969000	2610
207.043000	638
207.076000	3706
207.104000	1649
207.131000	2931
207.135000	3748
207.136000	1293
207.157000	2206
207.157000	1303
207.210000	1524
207.236000	3690
207.240000	630
207.248000	769
207.582000	665
207.602000	1574
207.609000	3336
207.609000	1018
207.609000	1616
207.609000	1015
207.741000	1442
207.767000	1838
207.927000	2748
207.981000	3382
208.224000	2223
208.513000	2240
208.589000	832
209.242000	1424
209.502000	3376
209.700000	2247
209.789000	2242
210.639000	2243
214.573000	1965
214.718000	2355
214.964000	2360
215.417000	3726
215.809000	3926
216.412000	3751
217.037000	2517
217.183000	482
217.887000	2513
218.183000	1675
219.610000	625
221.631000	1811
222.008000	1889
222.766000	346
227.600000	1393
229.662000	3058
232.317000	835
233.746000	3372
233.951000	927
234.801000	3456
235.586000	3891
236.583000	3973
237.455000	2848
237.804000	2416
238.213000	3632
239.040000	3329
239.670000	663
239.757000	2780
240.191000	2469
240.742000	1156
240.787000	816
240.961000	3490
242.003000	3838
242.163000	3787
242.477000	854
242.596000	3311
242.934000	3823
243.837000	2710
243.918000	1320
244.021000	205
244.177000	217
244.341000	240
244.722000	3263
244.824000	244
244.830000	190
245.042000	491
245.282000	91
245.553000	56
245.621000	2857
245.804000	748
245.897000	1191
246.320000	749
246.403000	14
246.423000	2799
246.667000	1485
247.306000	1403
247.725000	2145
249.030000	1569
249.722000	750
249.758000	3474
249.890000	771
250.178000	3867
250.298000	2849
250.316000	1088
250.717000	1853
251.605000	379
255.954000	2451
260.664000	2937
280.943000	2085
281.788000	1109
283.445000	147
283.445000	154
283.445000	163
283.462000	675
283.462000	2535
283.462000	1090
283.462000	1769
283.462000	2702
